sentence,label
"Sentence: ""The feet go to sleep frequently when sitting especially in the morning""",100
"Sentence: ""Pains in tendons of right foot about the ankle""",100
"Sentence: ""Pain in the feet when walking in the open air as if the tendon at the ankle was sprained""",100
"Sentence: ""Sharp stitching pain on inner side of left foot and underneath the toes after going to bed""",100
"Sentence: ""Dry burning sensation in soles of feet""",100
"Sentence: ""Burning in the feet at night""",100
"Sentence: ""Burning swelled feeling of the feet""",100
"Sentence: ""Tingling in the feet""",100
"Sentence: ""Crawling in the feet when standing""",100
"Sentence: ""Tensive pain in the dorsum of left foot making it impossible for her to walk on the pavement""",100
"Sentence: ""Stitching in the dorsum of foot especially painful when walking on the pavement""",100
"Sentence: ""Stitching in the sole of left foot even when sitting""",100
"Sentence: ""Frequent cramp in the internal border of soles of feet""",100
"Sentence: ""Long continued cramp in the soles of the feet evening in bed""",100
"Sentence: ""Pain along the sole of the left foot to a point between the fourth and fifth toes""",100
"Sentence: ""Tearing in the sole of right foot close to the toes""",100
"Sentence: ""Frequent stitches in the sole of right foot""",100
"Sentence: ""Stitching pain in the soles also from touch she can scarcely walk""",100
"Sentence: ""Crawling or prickling stitches in the sole and under the toes more during rest than during walking""",100
"Sentence: ""Prickling in soles of feet and pain in the corns""",100
"Sentence: ""Repeated shooting pains in the heel""",100
"Sentence: ""Stitches in the heels and corns during the day""",100
"Sentence: ""Stitching in the heels only at night""",100
"Sentence: ""Spasmodic stitching in the heel as if the tendons were too short evenings when undressing and extending the feet""",100
"Sentence: ""Stitching and tearing in the heels day and night more pain when treading on them than when at rest they were pale and cold and felt numb""",100
"Sentence: ""Burning stitches in the heels wake her several nights""",100
"Sentence: ""Burning stinging and smarting sore pain in the heel while sitting""",100
"Sentence: ""A toe-nail which had been crippled for years suppurated and in its stead a new and healthy nail formed""",101
"Sentence: ""Inflammation of the corns""",101
"Sentence: ""Sore corroding pain on the upper part of the toes""",101
"Sentence: ""Cutting in the toes as with a knife at night mostly when lying on the back with redness of the tips of the toes by morning the pain has all gone""",101
"Sentence: ""Cramp in the toes recurring several days""",101
"Sentence: ""Bone pain in the ball of the great toe""",101
"Sentence: ""Tearing in the great toe""",101
"Sentence: ""Burning stitching in the extreme tip of the great toe""",101
"Sentence: ""Tickling on the tip of the right great toe""",101
"Sentence: ""Stitching pressure in the left great toe more during rest than when walking""",101
"Sentence: ""A shoot into under surface of ungual phalanx of left great toe in the evening after sunset""",101
"Sentence: ""First tickling then smarting pain in the last joint of left great toe frequently recurring""",101
"Sentence: ""Cramp in the second toe""",101
"Sentence: ""Stitching pain in the third toe of the right foot at the same time as the pain in the left lung""",101
"Sentence: ""Tearing in the right little toe""",101
"Sentence: ""Drawing pains in the corns in the evening""",101
"Sentence: ""Drawing in the corns the whole night""",101
"Sentence: ""Burning and stitches in the corns""",101
"Sentence: ""Burning-pressing pain in the corn even in wide shoes""",101
"Sentence: ""Stitches in the corns even during rest when knocking against them stitches so severe as to cause a scream""",101
"Sentence: ""Swelling of the whole body face abdomen legs and the arms down to the wrist-joint without thirst but with great shortness of breath lasting three weeks fever every two or three days chills and heat alternating coming on at irregular hours even at night the heat accompanied with sweat all over""",102
"Sentence: ""Attack of sensation as of an icy-cold hand between the scapulæ then coldness over the whole body then spasm of chest as if suffocating lasting several minutes then clonic convulsions of right lower limb with jerking of it and jerking of the right arm when the leg is held quiet lastly there remains a trembling of the lower limb continuing the whole day""",102
"Sentence: ""Woke with hands clasped lying on right side right hand felt numb possibly from lying on it""",102
"Sentence: ""I noticed a peculiar quite unpleasant exhalation from the body after getting warm in bed""",102
"Sentence: ""During a week spasms as from nervous weakness lasting a day at a time pulse somewhat weak then again spasmodic""",102
"Sentence: ""Tremulous shaking motion of the whole body""",102
"Sentence: ""Anxious trembling with cold sweat on the forehead""",102
"Sentence: ""Frequent trembling of the whole body""",102
"Sentence: ""Extreme nervous restlessness""",102
"Sentence: ""He must rise at night and walk about for half an hour""",102
"Sentence: ""Restlessness will not permit her to sleep""",102
"Sentence: ""Great excitement of the whole body""",102
"Sentence: ""Uneasiness in the whole body""",102
"Sentence: ""Attack of drawing pressive pain in the region of navel followed by discharge of mucus from the rectum with violent urging and stitches soon afterwards congestion of blood to chest with anxiety and restlessness which after dinner turned to a sort of fever with alternating internal heat and a chilliness with sweat on the head from to PM then headache which left a pain in nape of neck the following day the same condition returned""",102
"Sentence: ""Great faintness with heat and then coldness""",102
"Sentence: ""About midnight a sort fainting fit lasting for one-fourth hour accompanied by profuse sweat with consciousness but without the ability to talk or to move a finger in the midst of the paroxysm he had a sort of dream in which he was fighting with a ghost he had scarcely recovered from this faint before he fell into a second with a dream of being lost in a forest""",102
"Sentence: ""Faintness in the morning when rising from bed as if he would sink with loss of thought then chilliness with gooseflesh and yawning for one hour tongue very pale pulse weak and slow""",102
"Sentence: ""Fainting fit in the forenoon""",102
"Sentence: ""Fainting during a slow ride""",102
"Sentence: ""Very faint all day""",102
"Sentence: ""Feels very faint when walking out of doors in the evening for five days""",102
"Sentence: ""An increase of strength""",102
"Sentence: ""A few hours after having arisen quite well felt so prostrated and indisposed that he would rather go to sleep than attend to business""",102
"Sentence: ""So exhausted from a half hours walk that he became sick at the stomach and could not breathe the air-passage seemed drawn together as far down as the pit of the stomach""",102
"Sentence: ""Great exhaustion in the morning during menses""",102
"Sentence: ""Great exhaustion and indolence a""",102
"Sentence: ""Laziness after a meal""",102
"Sentence: ""After emission indolent languid sensitive to damp air with turbid urine vertigo and constipation""",102
"Sentence: ""In the afternoon after a meal indolent and sleepy""",102
"Sentence: ""Indolence of both body and mind with difficult breathing""",102
"Sentence: ""Feeling of prostration""",102
"Sentence: ""General languid feeling of the whole body""",102
"Sentence: ""Remained languid for five days""",102
"Sentence: ""Languid dull feeling at PM""",102
"Sentence: ""Lassitude at AM""",102
"Sentence: ""Great weariness in bed with early waking yet cannot sleep again""",102
"Sentence: ""Feels weary and trembles all over""",102
"Sentence: ""Very heavy and drowsy""",102
"Sentence: ""Heaviness""",102
"Sentence: ""Very tired in the morning when rising from bed""",102
"Sentence: ""She became tired and had to lie down in the forenoon""",102
"Sentence: ""Feel very tired this morning beginning to feel tired and listless at AM feel very sick have a heavy cold never had such before lungs very sore harsh distressing cough worse from going from cold air to warm room and vice versâ very languid all day feel very stupid feeling very tired I took a dose of Nux vomica after which I found all my symptoms returning pustules on the conjunctiva throat and tongue also the loss of memory much better entirely relieved""",102
