,sentence,label
1274,"Sentence: ""Swelling of inguinal glands in left thigh painful on walking""",53
1275,"Sentence: ""Undulating pressure in the inguinal canal from within outwards""",53
1276,"Sentence: ""Painful pressure in the place of a hernia during violent laughter""",53
1277,"Sentence: ""While walking a sensation of fulness in right inguinal region which soon passed off I never had this symptom before""",53
1278,"Sentence: ""Pain in the right groin near Pouparts ligament following the pain in the left testicle this remained constant I never felt this symptom before""",53
1279,"Sentence: ""At PM pain in the right iliac region near the crest a pulling painful sensation""",53
1280,"Sentence: ""Pressing stitching-tearing pain in the groin extending into the thigh when stepping out while walking""",53
1281,"Sentence: ""Slow stitches in the left groin from below upwards during stool""",53
1282,"Sentence: ""Voluptuous itching in the left groin in the evening in bed unbearably increased by rubbing but quickly removed by slight tickling with the tips of the fingers""",55
1283,"Sentence: ""Great protrusion of hæmorrhoids when walking""",55
1284,"Sentence: ""Bleeding of the hæmorrhoids when walking""",55
1285,"Sentence: ""Protrusion and itching of hæmorrhoids""",55
1286,"Sentence: ""Protrusion of the rectum""",55
1287,"Sentence: ""The hæmorrhoids seem indurated""",55
1288,"Sentence: ""Hæmorrhoids without constipation""",55
1289,"Sentence: ""Protrusion of a humid painless hæmorrhoid from the anus after a natural stool""",55
1290,"Sentence: ""Prolapsus recti""",55
1291,"Sentence: ""Great protrusion of hæmorrhoids during stool""",55
1292,"Sentence: ""Congestion to the anus soon after dinner""",55
1293,"Sentence: ""Heat and swelling of the margin of the anus""",55
1294,"Sentence: ""Pain in the hæmorrhoids after a natural stool""",55
1295,"Sentence: ""Painfulness of the hæmorrhoids when walking""",55
1296,"Sentence: ""The hæmorrhoids become painful""",55
1297,"Sentence: ""Tenesmus in the rectum with dull pain in the lumbar region""",55
1298,"Sentence: ""Weak feeling in the rectum in the evening in bed causing restlessness so that he cannot sleep""",55
1299,"Sentence: ""Contracting pain in the rectum extending into the vagina""",55
1300,"Sentence: ""Contractive pain in the rectum and thence into the perinæum and vagina""",55
1301,"Sentence: ""Before and during hard stool excessive contractive pain in rectum""",55
1302,"Sentence: ""Sore pain in the rectum mostly between the stools and like an outward pressing even when lying in attacks at regular intervals accompanied by hæmorrhoids painful when touched""",55
1303,"Sentence: ""Pain in the rectum during stool and afterwards for a long time while sitting""",55
1304,"Sentence: ""Cutting in the rectum during stool with discharge of some blood""",55
1305,"Sentence: ""Cutting in the rectum in the afternoon drawing towards the lower part of abdomen followed by unsuccessful bearing down and pressing to stool""",55
1306,"Sentence: ""Smarting in the rectum after stool""",55
1307,"Sentence: ""Violent stitches in the rectum at night""",55
1308,"Sentence: ""Burning in the rectum during the latter part of a soft stool""",55
1309,"Sentence: ""Burning in the rectum daily with hard stools intermingled with unsuccessful desire for stool""",55
1310,"Sentence: ""Burning in the rectum the entire day""",55
1311,"Sentence: ""Itching in the rectum and anus""",55
1312,"Sentence: ""Itching and stinging in the rectum""",55
1313,"Sentence: ""Severe constriction of sphincter ani so intense as utterly to prevent stool a""",55
1314,"Sentence: ""Constriction of the sphincter ani preventing any movements of the bowels""",55
1315,"Sentence: ""Tenesmus in the anus with sensation of soreness in attacks at intervals""",55
1316,"Sentence: ""Having been constipated since the first day I feel at AM a sudden violent aching in the anus relieved by fast walking and ceasing entirely as soon as the fæces began to pass a""",55
1317,"Sentence: ""Contractive pain in the anus and then forwards and upwards into the abdomen during stool""",55
1318,"Sentence: ""Contractive feeling in the anus passing off after fermentation in the bowels""",55
1319,"Sentence: ""Frequent painful contractions in the anus""",55
1320,"Sentence: ""Tensive pain in the anus""",55
1321,"Sentence: ""Tension at the anus after stool""",55
1322,"Sentence: ""Soreness in the anus""",55
1323,"Sentence: ""Scraping sensation in the anus during stool""",55
1324,"Sentence: ""Excoriated feeling about the anus""",55
1325,"Sentence: ""While at stool a painful raw sensation in the anus""",55
1326,"Sentence: ""Violent cutting in the anus and rectum at night""",55
1327,"Sentence: ""Burning in the anus""",55
1328,"Sentence: ""Burning in the anus during stool""",55
1329,"Sentence: ""Severe stitches in the anus particularly when drawing the anus inwards and from external pressure""",55
1330,"Sentence: ""Stitches in the perinæum pressing towards the rectum while sitting in the evening""",55
1331,"Sentence: ""Stitches and burning at the anus""",55
1332,"Sentence: ""Stitches and tearing in the anus""",55
1333,"Sentence: ""Stitches in the anus after the morning stool lasting until afternoon""",55
1334,"Sentence: ""Stitches in the anus""",55
1335,"Sentence: ""Many dull stitches in the anus in succession""",55
1336,"Sentence: ""Stitching in the anus as from a stick""",55
1337,"Sentence: ""Severe itching in the anus and creeping in the rectum""",55
1338,"Sentence: ""Itching of the anus even during the day""",55
1339,"Sentence: ""Call to stool I felt as though I had lost all power of expulsion only small hard lumps passed which did not give relief at PM""",55
1340,"Sentence: ""Urging to stool but passed very little am not constipated but seem to have lost power at PM""",55
1341,"Sentence: ""Continual inclination to stool yet passed but little""",55
1342,"Sentence: ""Urging to stool in the evening stool insufficient and difficult to pass small soft stool in the morning hard difficult stool at night""",55
1343,"Sentence: ""Desire for but unable to pass a stool intense constriction of the sphincter ani a""",55
1344,"Sentence: ""Unsuccessful urging to stool with load and pressure in the rectum great urging to stool at same hour as yesterday in evening""",55
1345,"Sentence: ""Unsuccessful desire for stool towards evening then in the morning stool often hard and lumpy""",55
1346,"Sentence: ""Much straining in passing even the fæces which are not at all hard""",55
1347,"Sentence: ""Unsuccessful desire for stool passes only wind and mucus with sensation in rectum as if a plug were in it""",57
1348,"Sentence: ""Diarrhœa after partaking of boiled milk""",57
1349,"Sentence: ""Exhausting diarrhœa with diarrhœa-like feel in the abdomen""",57
1350,"Sentence: ""Slimy diarrhœa with discharge of round and thread worms""",57
1351,"Sentence: ""Slimy diarrhœa with distended abdomen""",57
1352,"Sentence: ""Diarrhœa the first days""",57
1353,"Sentence: ""Diarrhœa after partaking of milk""",57
1354,"Sentence: ""Exhausting diarrhœa the first days""",57
1355,"Sentence: ""Very offensive and sour-smelling soft pappy stool evacuated very quickly""",57
1356,"Sentence: ""Three thin acrid stools per day followed by protrusion of the hæmorrhoids from which ooze a moisture and which when sitting are exceedingly painful""",57
1357,"Sentence: ""Free loose discharge from the bowels after the cutting pain in the hypogastric region previously the bowels had been regular""",57
1358,"Sentence: ""Two stools and always with some tenesmus""",57
1359,"Sentence: ""Stool of whitish color""",57
1360,"Sentence: ""Bowels moved four movements during the day and slight pain and some tenesmus during stool stool about every two hours until the afternoon of this day stool natural but towards night it was diarrhœic with tenesmus before and during stool and burning of anus after stool and feeling of intense bearing down in region of the anus""",57
1361,"Sentence: ""Bowels moved three times natural stool no stool bowels moved twice painful urging to stool which was hard and in lumps and considerable bleeding from the rectum after stool at AM bowels moved freely and without pain at PM moved quite freely at PM two stools one stool at AM and AM three stools two stools""",57
1362,"Sentence: ""Stool which has been free and regular is to-day large hard and difficult loose yellow watery at AM with pain and some flatulence sudden urging to stool with pain in the abdomen at AM stool yellow thin and scanty with much tenesmus""",57
1363,"Sentence: ""Many gelatinous stools with pains in the abdomen""",57
1364,"Sentence: ""Stool consisting of light-colored fæces thin looking almost like grits a""",57
1365,"Sentence: ""Putrid sourish offensive stool""",57
1366,"Sentence: ""Very difficult movement of soft small stool insufficient with constant urging and inability soft small insufficient with great straining followed by great heaviness in abdomen and pain in pelvis and thighs from the straining small very difficult very insufficient stool with great urging and straining urging to stool with pressure and straining but no evacuation urging to stool with flatus but no stool in the morning and at AM very slight stool constant and severe urging at PM small soft insufficient stool less urging no stool nor desire stool free with little straining a""",57
